name,val,err,flag
btagSFbc_2016,0.79045581909,0.978683719573,fitb
btagSFbc_2016,0.7892334837,0.978684484161,fits
btagSFbc_2017,-1.5989381787,0.79187142423,fitb
btagSFbc_2017,-1.60111005657,0.791789562011,fits
btagSFbc_2018,-0.124232781733,0.960555530263,fitb
btagSFbc_2018,-0.123909840987,0.960560738247,fits
btagSFbc_correlated,0.263828739928,0.626827863992,fitb
btagSFbc_correlated,0.261895500089,0.62685203442,fits
btagSFlight_2016,0.292908695241,0.993695543511,fitb
btagSFlight_2016,0.292471118175,0.9937019423,fits
btagSFlight_2017,-0.145940980647,0.974359727511,fitb
btagSFlight_2017,-0.145576819659,0.974401880646,fits
btagSFlight_2018,0.00245411397838,0.949055282523,fitb
btagSFlight_2018,0.00305630830668,0.949083134312,fits
btagSFlight_correlated,1.14934556838,0.841420482725,fitb
btagSFlight_correlated,1.14871696151,0.841788295451,fits
ew1,-0.193205947791,0.998199411968,fitb
ew1,-0.193249875864,0.998199433892,fits
ew2W,0.0992157409906,0.891605621266,fitb
ew2W,0.102238911437,0.891629473268,fits
ew2Z,-0.371931803407,0.941243706701,fitb
ew2Z,-0.370947885822,0.941233050917,fits
ew3W,-0.061943192311,0.991621474501,fitb
ew3W,-0.0620855085834,0.991626549725,fits
ew3Z,-0.261541963567,0.947490884571,fitb
ew3Z,-0.260304054822,0.947526365292,fits
hbb_norm2016fail,-0.000185036695086,0.999982758039,fitb
hbb_norm2016fail,-0.000183672732776,0.999983274373,fits
hbb_norm2016pass,0.0511827049799,1.00204740836,fitb
hbb_norm2016pass,0.0511127857815,1.00203906737,fits
hbb_norm2017fail,0.00205827638272,1.00018721094,fitb
hbb_norm2017fail,0.00205737173713,1.00018752609,fits
hbb_norm2017pass,-0.135231858831,0.983202249392,fitb
hbb_norm2017pass,-0.135256642979,0.983745274546,fits
hbb_norm2018fail,0.000306621885221,1.00002703998,fitb
hbb_norm2018fail,0.0003134629849,1.00002843715,fits
hbb_norm2018pass,-0.0710169420614,0.989164705613,fitb
hbb_norm2018pass,-0.0705483180608,0.98964285152,fits
id_e2016,-0.131870106499,0.784255799285,fitb
id_e2016,-0.136011572051,0.784235226905,fits
id_e2017,-1.33498115867,0.547406583346,fitb
